threshold, avg_num_keypoints
1.000000000000000021e-03,3.565600000000000000e+04
1.000000000000000021e-03,3.877800000000000000e+04
1.000000000000000021e-03,4.549300000000000000e+04
1.000000000000000021e-03,4.428200000000000000e+04
1.000000000000000021e-03,4.704800000000000000e+04
1.000000000000000021e-03,3.519000000000000000e+04
1.000000000000000021e-03,4.340700000000000000e+04
1.000000000000000021e-03,3.831000000000000000e+04
1.000000000000000021e-03,3.250000000000000000e+04
1.000000000000000021e-03,4.227700000000000000e+04
1.000000000000000021e-03,5.405800000000000000e+04
1.000000000000000021e-03,3.986400000000000000e+04
1.000000000000000021e-03,4.390800000000000000e+04
1.000000000000000021e-03,3.998000000000000000e+04
1.000000000000000021e-03,4.757200000000000000e+04
1.000000000000000021e-03,4.587700000000000000e+04
1.000000000000000021e-03,4.381700000000000000e+04
1.000000000000000021e-03,4.854200000000000000e+04
1.000000000000000021e-03,3.308400000000000000e+04
1.000000000000000021e-03,4.790900000000000000e+04
1.000000000000000021e-03,4.978400000000000000e+04
1.000000000000000021e-03,3.009100000000000000e+04
1.000000000000000021e-03,3.791900000000000000e+04
1.000000000000000021e-03,5.967100000000000000e+04
1.000000000000000021e-03,4.770700000000000000e+04
1.000000000000000021e-03,3.354800000000000000e+04
1.000000000000000021e-03,4.155000000000000000e+04
1.000000000000000021e-03,4.537800000000000000e+04
1.000000000000000021e-03,4.590800000000000000e+04
2.000000000000000042e-03,2.160800000000000000e+04
2.000000000000000042e-03,2.253700000000000000e+04
2.000000000000000042e-03,2.732900000000000000e+04
2.000000000000000042e-03,2.786200000000000000e+04
2.000000000000000042e-03,2.952200000000000000e+04
2.000000000000000042e-03,1.977500000000000000e+04
2.000000000000000042e-03,2.556600000000000000e+04
2.000000000000000042e-03,2.405900000000000000e+04
2.000000000000000042e-03,1.717700000000000000e+04
2.000000000000000042e-03,2.459200000000000000e+04
2.000000000000000042e-03,3.601200000000000000e+04
2.000000000000000042e-03,2.383300000000000000e+04
2.000000000000000042e-03,2.553300000000000000e+04
2.000000000000000042e-03,2.382100000000000000e+04
2.000000000000000042e-03,3.032900000000000000e+04
2.000000000000000042e-03,2.963700000000000000e+04
2.000000000000000042e-03,2.812000000000000000e+04
2.000000000000000042e-03,2.792400000000000000e+04
2.000000000000000042e-03,1.792200000000000000e+04
2.000000000000000042e-03,2.826900000000000000e+04
2.000000000000000042e-03,3.165000000000000000e+04
2.000000000000000042e-03,1.673600000000000000e+04
2.000000000000000042e-03,2.367000000000000000e+04
2.000000000000000042e-03,3.953800000000000000e+04
2.000000000000000042e-03,3.115000000000000000e+04
2.000000000000000042e-03,1.865100000000000000e+04
2.000000000000000042e-03,2.247000000000000000e+04
2.000000000000000042e-03,2.904100000000000000e+04
