threshold, avg_num_keypoints
4.000000000000000083e-03,8.414000000000000000e+03
4.000000000000000083e-03,8.533000000000000000e+03
4.000000000000000083e-03,8.720000000000000000e+03
4.000000000000000083e-03,9.719000000000000000e+03
5.000000000000000104e-03,8.981000000000000000e+03
5.000000000000000104e-03,8.571000000000000000e+03
5.000000000000000104e-03,7.866000000000000000e+03
5.000000000000000104e-03,7.659000000000000000e+03
5.000000000000000104e-03,8.358000000000000000e+03
5.000000000000000104e-03,6.256000000000000000e+03
5.000000000000000104e-03,8.424000000000000000e+03
5.000000000000000104e-03,7.428000000000000000e+03
5.000000000000000104e-03,8.457000000000000000e+03
5.000000000000000104e-03,6.019000000000000000e+03
5.000000000000000104e-03,6.512000000000000000e+03
5.000000000000000104e-03,7.131000000000000000e+03
5.000000000000000104e-03,9.843000000000000000e+03
6.000000000000000125e-03,6.881000000000000000e+03
6.000000000000000125e-03,6.510000000000000000e+03
6.000000000000000125e-03,5.621000000000000000e+03
6.000000000000000125e-03,9.242000000000000000e+03
6.000000000000000125e-03,9.518000000000000000e+03
6.000000000000000125e-03,5.886000000000000000e+03
6.000000000000000125e-03,6.188000000000000000e+03
6.000000000000000125e-03,8.455000000000000000e+03
6.000000000000000125e-03,4.706000000000000000e+03
6.000000000000000125e-03,6.138000000000000000e+03
6.000000000000000125e-03,7.806000000000000000e+03
6.000000000000000125e-03,5.394000000000000000e+03
6.000000000000000125e-03,8.566000000000000000e+03
6.000000000000000125e-03,8.609000000000000000e+03
6.000000000000000125e-03,9.631000000000000000e+03
6.000000000000000125e-03,8.441000000000000000e+03
6.000000000000000125e-03,6.214000000000000000e+03
6.000000000000000125e-03,4.497000000000000000e+03
6.000000000000000125e-03,8.423000000000000000e+03
6.000000000000000125e-03,8.874000000000000000e+03
6.000000000000000125e-03,4.990000000000000000e+03
6.000000000000000125e-03,7.852000000000000000e+03
6.000000000000000125e-03,8.970000000000000000e+03
6.000000000000000125e-03,5.328000000000000000e+03
6.000000000000000125e-03,7.743000000000000000e+03
6.000000000000000125e-03,9.174000000000000000e+03
6.000000000000000125e-03,9.604000000000000000e+03
7.000000000000000146e-03,5.285000000000000000e+03
7.000000000000000146e-03,5.091000000000000000e+03
7.000000000000000146e-03,4.164000000000000000e+03
7.000000000000000146e-03,7.101000000000000000e+03
7.000000000000000146e-03,7.346000000000000000e+03
7.000000000000000146e-03,4.608000000000000000e+03
7.000000000000000146e-03,4.743000000000000000e+03
7.000000000000000146e-03,6.749000000000000000e+03
7.000000000000000146e-03,3.686000000000000000e+03
7.000000000000000146e-03,4.573000000000000000e+03
7.000000000000000146e-03,8.265000000000000000e+03
7.000000000000000146e-03,6.033000000000000000e+03
7.000000000000000146e-03,4.038000000000000000e+03
7.000000000000000146e-03,6.675000000000000000e+03
7.000000000000000146e-03,6.642000000000000000e+03
7.000000000000000146e-03,7.607000000000000000e+03
7.000000000000000146e-03,6.475000000000000000e+03
7.000000000000000146e-03,4.610000000000000000e+03
7.000000000000000146e-03,3.418000000000000000e+03
7.000000000000000146e-03,6.550000000000000000e+03
7.000000000000000146e-03,6.769000000000000000e+03
7.000000000000000146e-03,3.945000000000000000e+03
7.000000000000000146e-03,6.213000000000000000e+03
7.000000000000000146e-03,6.988000000000000000e+03
7.000000000000000146e-03,4.045000000000000000e+03
7.000000000000000146e-03,6.074000000000000000e+03
7.000000000000000146e-03,7.123000000000000000e+03
7.000000000000000146e-03,7.418000000000000000e+03
8.000000000000000167e-03,4.138000000000000000e+03
8.000000000000000167e-03,4.000000000000000000e+03
8.000000000000000167e-03,3.206000000000000000e+03
8.000000000000000167e-03,5.681000000000000000e+03
8.000000000000000167e-03,5.866000000000000000e+03
8.000000000000000167e-03,3.745000000000000000e+03
8.000000000000000167e-03,3.681000000000000000e+03
8.000000000000000167e-03,5.464000000000000000e+03
8.000000000000000167e-03,2.961000000000000000e+03
8.000000000000000167e-03,3.563000000000000000e+03
8.000000000000000167e-03,6.512000000000000000e+03
8.000000000000000167e-03,4.718000000000000000e+03
8.000000000000000167e-03,3.139000000000000000e+03
8.000000000000000167e-03,5.355000000000000000e+03
8.000000000000000167e-03,5.202000000000000000e+03
8.000000000000000167e-03,6.089000000000000000e+03
8.000000000000000167e-03,5.089000000000000000e+03
8.000000000000000167e-03,3.466000000000000000e+03
8.000000000000000167e-03,2.661000000000000000e+03
8.000000000000000167e-03,5.173000000000000000e+03
8.000000000000000167e-03,5.232000000000000000e+03
8.000000000000000167e-03,3.192000000000000000e+03
8.000000000000000167e-03,4.963000000000000000e+03
8.000000000000000167e-03,8.109000000000000000e+03
8.000000000000000167e-03,5.474000000000000000e+03
8.000000000000000167e-03,3.197000000000000000e+03
8.000000000000000167e-03,4.732000000000000000e+03
8.000000000000000167e-03,5.617000000000000000e+03
8.000000000000000167e-03,5.761000000000000000e+03
9.000000000000001055e-03,3.225000000000000000e+03
9.000000000000001055e-03,3.173000000000000000e+03
9.000000000000001055e-03,2.517000000000000000e+03
9.000000000000001055e-03,4.563000000000000000e+03
9.000000000000001055e-03,4.744000000000000000e+03
9.000000000000001055e-03,3.068000000000000000e+03
9.000000000000001055e-03,2.970000000000000000e+03
9.000000000000001055e-03,4.507000000000000000e+03
9.000000000000001055e-03,2.409000000000000000e+03
9.000000000000001055e-03,2.802000000000000000e+03
9.000000000000001055e-03,5.164000000000000000e+03
9.000000000000001055e-03,3.780000000000000000e+03
9.000000000000001055e-03,2.445000000000000000e+03
9.000000000000001055e-03,4.382000000000000000e+03
9.000000000000001055e-03,4.183000000000000000e+03
9.000000000000001055e-03,4.982000000000000000e+03
9.000000000000001055e-03,3.999000000000000000e+03
9.000000000000001055e-03,2.658000000000000000e+03
9.000000000000001055e-03,2.124000000000000000e+03
9.000000000000001055e-03,4.174000000000000000e+03
9.000000000000001055e-03,4.150000000000000000e+03
9.000000000000001055e-03,2.594000000000000000e+03
9.000000000000001055e-03,4.042000000000000000e+03
9.000000000000001055e-03,6.572000000000000000e+03
9.000000000000001055e-03,4.274000000000000000e+03
9.000000000000001055e-03,2.583000000000000000e+03
9.000000000000001055e-03,3.731000000000000000e+03
9.000000000000001055e-03,4.442000000000000000e+03
9.000000000000001055e-03,4.529000000000000000e+03
1.000000000000000194e-02,2.586000000000000000e+03
1.000000000000000194e-02,2.628000000000000000e+03
1.000000000000000194e-02,1.993000000000000000e+03
1.000000000000000194e-02,3.720000000000000000e+03
1.000000000000000194e-02,3.891000000000000000e+03
1.000000000000000194e-02,2.551000000000000000e+03
1.000000000000000194e-02,2.408000000000000000e+03
1.000000000000000194e-02,3.735000000000000000e+03
1.000000000000000194e-02,2.033000000000000000e+03
1.000000000000000194e-02,2.228000000000000000e+03
1.000000000000000194e-02,4.196000000000000000e+03
1.000000000000000194e-02,3.086000000000000000e+03
1.000000000000000194e-02,1.894000000000000000e+03
1.000000000000000194e-02,3.672000000000000000e+03
1.000000000000000194e-02,3.400000000000000000e+03
1.000000000000000194e-02,4.074000000000000000e+03
1.000000000000000194e-02,3.205000000000000000e+03
1.000000000000000194e-02,2.086000000000000000e+03
1.000000000000000194e-02,1.681000000000000000e+03
1.000000000000000194e-02,3.499000000000000000e+03
1.000000000000000194e-02,3.280000000000000000e+03
1.000000000000000194e-02,2.098000000000000000e+03
1.000000000000000194e-02,3.354000000000000000e+03
1.000000000000000194e-02,5.277000000000000000e+03
1.000000000000000194e-02,3.435000000000000000e+03
1.000000000000000194e-02,2.077000000000000000e+03
1.000000000000000194e-02,3.080000000000000000e+03
1.000000000000000194e-02,3.608000000000000000e+03
1.000000000000000194e-02,3.647000000000000000e+03
1.099999999999999936e-02,2.131000000000000000e+03
1.099999999999999936e-02,2.216000000000000000e+03
1.099999999999999936e-02,1.548000000000000000e+03
1.099999999999999936e-02,3.087000000000000000e+03
1.099999999999999936e-02,3.198000000000000000e+03
1.099999999999999936e-02,2.147000000000000000e+03
1.099999999999999936e-02,1.967000000000000000e+03
1.099999999999999936e-02,3.139000000000000000e+03
1.099999999999999936e-02,1.724000000000000000e+03
1.099999999999999936e-02,1.773000000000000000e+03
1.099999999999999936e-02,3.422000000000000000e+03
1.099999999999999936e-02,2.542000000000000000e+03
1.099999999999999936e-02,1.451000000000000000e+03
1.099999999999999936e-02,3.092000000000000000e+03
1.099999999999999936e-02,2.784000000000000000e+03
1.099999999999999936e-02,3.372000000000000000e+03
1.099999999999999936e-02,2.571000000000000000e+03
1.099999999999999936e-02,1.612000000000000000e+03
1.099999999999999936e-02,1.361000000000000000e+03
1.099999999999999936e-02,2.948000000000000000e+03
1.099999999999999936e-02,2.620000000000000000e+03
1.099999999999999936e-02,1.756000000000000000e+03
1.099999999999999936e-02,2.796000000000000000e+03
1.099999999999999936e-02,4.276000000000000000e+03
1.099999999999999936e-02,2.793000000000000000e+03
1.099999999999999936e-02,1.681000000000000000e+03
1.099999999999999936e-02,2.560000000000000000e+03
1.099999999999999936e-02,2.953000000000000000e+03
1.099999999999999936e-02,2.949000000000000000e+03
1.200000000000000025e-02,1.758000000000000000e+03
1.200000000000000025e-02,1.876000000000000000e+03
1.200000000000000025e-02,1.268000000000000000e+03
1.200000000000000025e-02,2.563000000000000000e+03
1.200000000000000025e-02,2.673000000000000000e+03
1.200000000000000025e-02,1.796000000000000000e+03
1.200000000000000025e-02,1.623000000000000000e+03
1.200000000000000025e-02,2.657000000000000000e+03
1.200000000000000025e-02,1.469000000000000000e+03
1.200000000000000025e-02,1.407000000000000000e+03
1.200000000000000025e-02,2.820000000000000000e+03
1.200000000000000025e-02,2.089000000000000000e+03
1.200000000000000025e-02,1.107000000000000000e+03
1.200000000000000025e-02,2.604000000000000000e+03
1.200000000000000025e-02,2.284000000000000000e+03
1.200000000000000025e-02,2.781000000000000000e+03
1.200000000000000025e-02,2.051000000000000000e+03
1.200000000000000025e-02,1.270000000000000000e+03
1.200000000000000025e-02,1.117000000000000000e+03
1.200000000000000025e-02,2.500000000000000000e+03
1.200000000000000025e-02,2.081000000000000000e+03
