threshold, avg_num_keypoints
1.000000000000000021e-03,2.931800000000000000e+04
1.000000000000000021e-03,3.103000000000000000e+04
1.000000000000000021e-03,3.421600000000000000e+04
1.000000000000000021e-03,3.929500000000000000e+04
1.000000000000000021e-03,4.225300000000000000e+04
1.000000000000000021e-03,2.665200000000000000e+04
1.000000000000000021e-03,3.566900000000000000e+04
1.000000000000000021e-03,3.266800000000000000e+04
1.000000000000000021e-03,2.220100000000000000e+04
1.000000000000000021e-03,3.513100000000000000e+04
1.000000000000000021e-03,4.754000000000000000e+04
1.000000000000000021e-03,3.401500000000000000e+04
1.000000000000000021e-03,3.142300000000000000e+04
1.000000000000000021e-03,3.584900000000000000e+04
1.000000000000000021e-03,3.962500000000000000e+04
1.000000000000000021e-03,4.173600000000000000e+04
1.000000000000000021e-03,3.690500000000000000e+04
1.000000000000000021e-03,3.342300000000000000e+04
1.000000000000000021e-03,2.680600000000000000e+04
1.000000000000000021e-03,4.002300000000000000e+04
1.000000000000000021e-03,4.679400000000000000e+04
1.000000000000000021e-03,2.337500000000000000e+04
1.000000000000000021e-03,3.123000000000000000e+04
1.000000000000000021e-03,5.346000000000000000e+04
1.000000000000000021e-03,3.998000000000000000e+04
1.000000000000000021e-03,2.867000000000000000e+04
1.000000000000000021e-03,3.274000000000000000e+04
1.000000000000000021e-03,4.040400000000000000e+04
1.000000000000000021e-03,4.023700000000000000e+04
2.000000000000000042e-03,1.624200000000000000e+04
2.000000000000000042e-03,1.700900000000000000e+04
2.000000000000000042e-03,1.627800000000000000e+04
2.000000000000000042e-03,2.379000000000000000e+04
2.000000000000000042e-03,2.561600000000000000e+04
2.000000000000000042e-03,1.479500000000000000e+04
2.000000000000000042e-03,1.855200000000000000e+04
2.000000000000000042e-03,1.930200000000000000e+04
2.000000000000000042e-03,1.178900000000000000e+04
2.000000000000000042e-03,1.927700000000000000e+04
2.000000000000000042e-03,2.808100000000000000e+04
2.000000000000000042e-03,2.028200000000000000e+04
2.000000000000000042e-03,1.531000000000000000e+04
2.000000000000000042e-03,2.212000000000000000e+04
2.000000000000000042e-03,2.198800000000000000e+04
2.000000000000000042e-03,2.504500000000000000e+04
2.000000000000000042e-03,2.103800000000000000e+04
2.000000000000000042e-03,1.666600000000000000e+04
2.000000000000000042e-03,1.423200000000000000e+04
2.000000000000000042e-03,2.289600000000000000e+04
2.000000000000000042e-03,2.648100000000000000e+04
2.000000000000000042e-03,1.223900000000000000e+04
2.000000000000000042e-03,1.802600000000000000e+04
2.000000000000000042e-03,3.142200000000000000e+04
2.000000000000000042e-03,2.276600000000000000e+04
2.000000000000000042e-03,1.577700000000000000e+04
2.000000000000000042e-03,1.925100000000000000e+04
2.000000000000000042e-03,2.338300000000000000e+04
2.000000000000000042e-03,2.350600000000000000e+04
3.000000000000000062e-03,1.110100000000000000e+04
3.000000000000000062e-03,1.096500000000000000e+04
3.000000000000000062e-03,9.139000000000000000e+03
3.000000000000000062e-03,1.646300000000000000e+04
3.000000000000000062e-03,1.755200000000000000e+04
3.000000000000000062e-03,9.736000000000000000e+03
3.000000000000000062e-03,1.144800000000000000e+04
3.000000000000000062e-03,1.341100000000000000e+04
3.000000000000000062e-03,7.935000000000000000e+03
3.000000000000000062e-03,1.225300000000000000e+04
3.000000000000000062e-03,1.799200000000000000e+04
3.000000000000000062e-03,1.360900000000000000e+04
3.000000000000000062e-03,8.884000000000000000e+03
3.000000000000000062e-03,1.580500000000000000e+04
3.000000000000000062e-03,1.390300000000000000e+04
3.000000000000000062e-03,1.710900000000000000e+04
3.000000000000000062e-03,1.304500000000000000e+04
3.000000000000000062e-03,9.606000000000000000e+03
3.000000000000000062e-03,9.031000000000000000e+03
3.000000000000000062e-03,1.517200000000000000e+04
3.000000000000000062e-03,1.654800000000000000e+04
3.000000000000000062e-03,7.761000000000000000e+03
3.000000000000000062e-03,1.204800000000000000e+04
3.000000000000000062e-03,2.084900000000000000e+04
3.000000000000000062e-03,1.421600000000000000e+04
3.000000000000000062e-03,1.010300000000000000e+04
3.000000000000000062e-03,1.306400000000000000e+04
3.000000000000000062e-03,1.495200000000000000e+04
3.000000000000000062e-03,1.498500000000000000e+04
4.000000000000000083e-03,7.492000000000000000e+03
4.000000000000000083e-03,7.721000000000000000e+03
4.000000000000000083e-03,5.620000000000000000e+03
4.000000000000000083e-03,1.193100000000000000e+04
4.000000000000000083e-03,1.254300000000000000e+04
4.000000000000000083e-03,6.716000000000000000e+03
4.000000000000000083e-03,7.731000000000000000e+03
4.000000000000000083e-03,9.712000000000000000e+03
4.000000000000000083e-03,5.534000000000000000e+03
4.000000000000000083e-03,7.799000000000000000e+03
