threshold, avg_num_keypoints
7.500000000000000000e+01,9.063000000000000000e+03
8.000000000000000000e+01,8.866000000000000000e+03
8.000000000000000000e+01,7.801000000000000000e+03
8.500000000000000000e+01,8.815000000000000000e+03
8.500000000000000000e+01,7.613000000000000000e+03
8.500000000000000000e+01,9.458000000000000000e+03
8.500000000000000000e+01,6.791000000000000000e+03
8.500000000000000000e+01,9.545000000000000000e+03
9.000000000000000000e+01,7.358000000000000000e+03
9.000000000000000000e+01,9.701000000000000000e+03
9.000000000000000000e+01,8.676000000000000000e+03
9.000000000000000000e+01,6.540000000000000000e+03
9.000000000000000000e+01,8.252000000000000000e+03
9.000000000000000000e+01,8.102000000000000000e+03
9.000000000000000000e+01,5.923000000000000000e+03
9.000000000000000000e+01,8.200000000000000000e+03
9.500000000000000000e+01,6.135000000000000000e+03
9.500000000000000000e+01,8.299000000000000000e+03
9.500000000000000000e+01,8.810000000000000000e+03
9.500000000000000000e+01,7.406000000000000000e+03
9.500000000000000000e+01,8.095000000000000000e+03
9.500000000000000000e+01,8.833000000000000000e+03
9.500000000000000000e+01,5.537000000000000000e+03
9.500000000000000000e+01,9.411000000000000000e+03
9.500000000000000000e+01,6.610000000000000000e+03
9.500000000000000000e+01,8.767000000000000000e+03
9.500000000000000000e+01,8.512000000000000000e+03
9.500000000000000000e+01,8.586000000000000000e+03
9.500000000000000000e+01,6.868000000000000000e+03
9.500000000000000000e+01,5.096000000000000000e+03
9.500000000000000000e+01,8.925000000000000000e+03
9.500000000000000000e+01,8.891000000000000000e+03
9.500000000000000000e+01,6.954000000000000000e+03
9.500000000000000000e+01,9.315000000000000000e+03
1.000000000000000000e+02,5.134000000000000000e+03
1.000000000000000000e+02,7.123000000000000000e+03
1.000000000000000000e+02,7.181000000000000000e+03
1.000000000000000000e+02,6.214000000000000000e+03
1.000000000000000000e+02,6.610000000000000000e+03
1.000000000000000000e+02,7.595000000000000000e+03
1.000000000000000000e+02,4.728000000000000000e+03
1.000000000000000000e+02,7.839000000000000000e+03
1.000000000000000000e+02,9.353000000000000000e+03
1.000000000000000000e+02,5.323000000000000000e+03
1.000000000000000000e+02,7.102000000000000000e+03
1.000000000000000000e+02,6.967000000000000000e+03
1.000000000000000000e+02,6.996000000000000000e+03
1.000000000000000000e+02,5.667000000000000000e+03
1.000000000000000000e+02,9.394000000000000000e+03
1.000000000000000000e+02,9.479000000000000000e+03
1.000000000000000000e+02,4.364000000000000000e+03
1.000000000000000000e+02,7.576000000000000000e+03
1.000000000000000000e+02,7.222000000000000000e+03
