threshold, avg_num_keypoints
8.500000000000000000e+01,9.419000000000000000e+03
9.000000000000000000e+01,9.311000000000000000e+03
9.000000000000000000e+01,9.676000000000000000e+03
9.000000000000000000e+01,8.340000000000000000e+03
9.500000000000000000e+01,9.759000000000000000e+03
9.500000000000000000e+01,9.800000000000000000e+03
9.500000000000000000e+01,8.041000000000000000e+03
9.500000000000000000e+01,8.599000000000000000e+03
9.500000000000000000e+01,9.962000000000000000e+03
9.500000000000000000e+01,8.319000000000000000e+03
9.500000000000000000e+01,7.280000000000000000e+03
9.500000000000000000e+01,8.912000000000000000e+03
1.000000000000000000e+02,8.390000000000000000e+03
1.000000000000000000e+02,9.881000000000000000e+03
1.000000000000000000e+02,8.431000000000000000e+03
1.000000000000000000e+02,8.381000000000000000e+03
1.000000000000000000e+02,9.377000000000000000e+03
1.000000000000000000e+02,6.967000000000000000e+03
1.000000000000000000e+02,7.115000000000000000e+03
1.000000000000000000e+02,9.010000000000000000e+03
1.000000000000000000e+02,8.702000000000000000e+03
1.000000000000000000e+02,8.227000000000000000e+03
1.000000000000000000e+02,7.005000000000000000e+03
1.000000000000000000e+02,6.359000000000000000e+03
1.000000000000000000e+02,9.500000000000000000e+03
1.000000000000000000e+02,7.629000000000000000e+03
1.000000000000000000e+02,8.934000000000000000e+03
1.050000000000000000e+02,7.148000000000000000e+03
1.050000000000000000e+02,8.485000000000000000e+03
1.050000000000000000e+02,6.903000000000000000e+03
1.050000000000000000e+02,7.173000000000000000e+03
1.050000000000000000e+02,7.880000000000000000e+03
1.050000000000000000e+02,9.166000000000000000e+03
1.050000000000000000e+02,5.981000000000000000e+03
1.050000000000000000e+02,8.539000000000000000e+03
1.050000000000000000e+02,5.917000000000000000e+03
1.050000000000000000e+02,7.429000000000000000e+03
1.050000000000000000e+02,7.176000000000000000e+03
1.050000000000000000e+02,6.762000000000000000e+03
1.050000000000000000e+02,5.790000000000000000e+03
1.050000000000000000e+02,9.553000000000000000e+03
1.050000000000000000e+02,5.540000000000000000e+03
1.050000000000000000e+02,9.795000000000000000e+03
1.050000000000000000e+02,7.886000000000000000e+03
1.050000000000000000e+02,6.451000000000000000e+03
1.050000000000000000e+02,9.839000000000000000e+03
1.050000000000000000e+02,7.440000000000000000e+03
1.100000000000000000e+02,5.991000000000000000e+03
1.100000000000000000e+02,7.231000000000000000e+03
1.100000000000000000e+02,5.589000000000000000e+03
1.100000000000000000e+02,8.874000000000000000e+03
1.100000000000000000e+02,6.174000000000000000e+03
1.100000000000000000e+02,6.548000000000000000e+03
1.100000000000000000e+02,7.960000000000000000e+03
1.100000000000000000e+02,5.041000000000000000e+03
1.100000000000000000e+02,7.127000000000000000e+03
1.100000000000000000e+02,9.383000000000000000e+03
1.100000000000000000e+02,9.073000000000000000e+03
1.100000000000000000e+02,4.841000000000000000e+03
1.100000000000000000e+02,8.904000000000000000e+03
1.100000000000000000e+02,6.024000000000000000e+03
1.100000000000000000e+02,9.397000000000000000e+03
1.100000000000000000e+02,6.016000000000000000e+03
1.100000000000000000e+02,5.487000000000000000e+03
1.100000000000000000e+02,4.745000000000000000e+03
1.100000000000000000e+02,8.975000000000000000e+03
1.100000000000000000e+02,7.814000000000000000e+03
1.100000000000000000e+02,4.827000000000000000e+03
1.100000000000000000e+02,8.376000000000000000e+03
1.100000000000000000e+02,6.563000000000000000e+03
1.100000000000000000e+02,5.380000000000000000e+03
1.100000000000000000e+02,8.669000000000000000e+03
1.100000000000000000e+02,6.200000000000000000e+03
1.100000000000000000e+02,8.548000000000000000e+03
1.150000000000000000e+02,4.987000000000000000e+03
1.150000000000000000e+02,6.076000000000000000e+03
1.150000000000000000e+02,4.550000000000000000e+03
1.150000000000000000e+02,7.479000000000000000e+03
1.150000000000000000e+02,8.963000000000000000e+03
1.150000000000000000e+02,5.208000000000000000e+03
1.150000000000000000e+02,5.366000000000000000e+03
1.150000000000000000e+02,6.879000000000000000e+03
1.150000000000000000e+02,4.216000000000000000e+03
1.150000000000000000e+02,5.922000000000000000e+03
1.150000000000000000e+02,7.847000000000000000e+03
1.150000000000000000e+02,7.757000000000000000e+03
1.150000000000000000e+02,3.966000000000000000e+03
1.150000000000000000e+02,7.788000000000000000e+03
1.150000000000000000e+02,4.841000000000000000e+03
1.150000000000000000e+02,7.846000000000000000e+03
1.150000000000000000e+02,5.039000000000000000e+03
1.150000000000000000e+02,4.427000000000000000e+03
1.150000000000000000e+02,3.901000000000000000e+03
1.150000000000000000e+02,7.780000000000000000e+03
1.150000000000000000e+02,6.436000000000000000e+03
1.150000000000000000e+02,4.198000000000000000e+03
1.150000000000000000e+02,7.107000000000000000e+03
1.150000000000000000e+02,9.855000000000000000e+03
1.150000000000000000e+02,5.423000000000000000e+03
1.150000000000000000e+02,4.467000000000000000e+03
1.150000000000000000e+02,7.592000000000000000e+03
1.150000000000000000e+02,5.156000000000000000e+03
1.150000000000000000e+02,7.194000000000000000e+03
1.200000000000000000e+02,4.149000000000000000e+03
1.200000000000000000e+02,5.077000000000000000e+03
1.200000000000000000e+02,3.618000000000000000e+03
1.200000000000000000e+02,6.176000000000000000e+03
1.200000000000000000e+02,7.421000000000000000e+03
1.200000000000000000e+02,4.363000000000000000e+03
1.200000000000000000e+02,4.413000000000000000e+03
1.200000000000000000e+02,5.904000000000000000e+03
1.200000000000000000e+02,3.501000000000000000e+03
1.200000000000000000e+02,4.813000000000000000e+03
1.200000000000000000e+02,6.460000000000000000e+03
1.200000000000000000e+02,6.562000000000000000e+03
1.200000000000000000e+02,3.243000000000000000e+03
1.200000000000000000e+02,6.703000000000000000e+03
1.200000000000000000e+02,3.934000000000000000e+03
1.200000000000000000e+02,6.501000000000000000e+03
1.200000000000000000e+02,4.162000000000000000e+03
1.200000000000000000e+02,3.515000000000000000e+03
1.200000000000000000e+02,3.155000000000000000e+03
1.200000000000000000e+02,6.657000000000000000e+03
1.200000000000000000e+02,5.297000000000000000e+03
1.200000000000000000e+02,3.661000000000000000e+03
1.200000000000000000e+02,6.040000000000000000e+03
1.200000000000000000e+02,8.053000000000000000e+03
1.200000000000000000e+02,4.443000000000000000e+03
1.200000000000000000e+02,3.700000000000000000e+03
1.200000000000000000e+02,6.620000000000000000e+03
1.200000000000000000e+02,4.250000000000000000e+03
1.200000000000000000e+02,6.000000000000000000e+03
1.250000000000000000e+02,3.459000000000000000e+03
1.250000000000000000e+02,4.186000000000000000e+03
1.250000000000000000e+02,2.876000000000000000e+03
1.250000000000000000e+02,5.012000000000000000e+03
1.250000000000000000e+02,6.108000000000000000e+03
1.250000000000000000e+02,3.616000000000000000e+03
1.250000000000000000e+02,3.582000000000000000e+03
1.250000000000000000e+02,5.058000000000000000e+03
1.250000000000000000e+02,2.855000000000000000e+03
1.250000000000000000e+02,3.864000000000000000e+03
1.250000000000000000e+02,5.243000000000000000e+03
1.250000000000000000e+02,5.516000000000000000e+03
1.250000000000000000e+02,2.559000000000000000e+03
1.250000000000000000e+02,5.680000000000000000e+03
1.250000000000000000e+02,3.207000000000000000e+03
1.250000000000000000e+02,5.321000000000000000e+03
1.250000000000000000e+02,3.413000000000000000e+03
1.250000000000000000e+02,2.827000000000000000e+03
1.250000000000000000e+02,2.525000000000000000e+03
1.250000000000000000e+02,5.610000000000000000e+03
1.250000000000000000e+02,4.343000000000000000e+03
1.250000000000000000e+02,3.155000000000000000e+03
1.250000000000000000e+02,5.189000000000000000e+03
1.250000000000000000e+02,6.458000000000000000e+03
1.250000000000000000e+02,3.656000000000000000e+03
1.250000000000000000e+02,3.047000000000000000e+03
1.250000000000000000e+02,5.728000000000000000e+03
1.250000000000000000e+02,3.489000000000000000e+03
1.250000000000000000e+02,4.923000000000000000e+03
1.300000000000000000e+02,2.859000000000000000e+03
1.300000000000000000e+02,3.400000000000000000e+03
1.300000000000000000e+02,2.275000000000000000e+03
1.300000000000000000e+02,3.864000000000000000e+03
1.300000000000000000e+02,4.888000000000000000e+03
1.300000000000000000e+02,2.952000000000000000e+03
1.300000000000000000e+02,2.899000000000000000e+03
1.300000000000000000e+02,4.325000000000000000e+03
1.300000000000000000e+02,2.278000000000000000e+03
1.300000000000000000e+02,3.108000000000000000e+03
1.300000000000000000e+02,4.350000000000000000e+03
1.300000000000000000e+02,4.621000000000000000e+03
1.300000000000000000e+02,2.045000000000000000e+03
1.300000000000000000e+02,4.608000000000000000e+03
1.300000000000000000e+02,2.572000000000000000e+03
1.300000000000000000e+02,4.236000000000000000e+03
1.300000000000000000e+02,2.767000000000000000e+03
1.300000000000000000e+02,2.232000000000000000e+03
1.300000000000000000e+02,2.025000000000000000e+03
1.300000000000000000e+02,4.666000000000000000e+03
1.300000000000000000e+02,3.623000000000000000e+03
1.300000000000000000e+02,2.716000000000000000e+03
1.300000000000000000e+02,4.476000000000000000e+03
1.300000000000000000e+02,5.124000000000000000e+03
1.300000000000000000e+02,3.028000000000000000e+03
1.300000000000000000e+02,2.605000000000000000e+03
1.300000000000000000e+02,4.981000000000000000e+03
1.300000000000000000e+02,2.898000000000000000e+03
1.300000000000000000e+02,4.010000000000000000e+03
1.350000000000000000e+02,2.340000000000000000e+03
1.350000000000000000e+02,2.789000000000000000e+03
1.350000000000000000e+02,1.771000000000000000e+03
1.350000000000000000e+02,2.954000000000000000e+03
1.350000000000000000e+02,3.794000000000000000e+03
1.350000000000000000e+02,2.430000000000000000e+03
1.350000000000000000e+02,2.339000000000000000e+03
1.350000000000000000e+02,3.604000000000000000e+03
1.350000000000000000e+02,1.770000000000000000e+03
1.350000000000000000e+02,2.512000000000000000e+03
1.350000000000000000e+02,3.536000000000000000e+03
1.350000000000000000e+02,3.857000000000000000e+03
1.350000000000000000e+02,1.589000000000000000e+03
1.350000000000000000e+02,3.633000000000000000e+03
1.350000000000000000e+02,2.036000000000000000e+03
1.350000000000000000e+02,3.366000000000000000e+03
1.350000000000000000e+02,2.273000000000000000e+03
1.350000000000000000e+02,1.737000000000000000e+03
1.350000000000000000e+02,1.625000000000000000e+03
1.350000000000000000e+02,3.875000000000000000e+03
1.350000000000000000e+02,3.012000000000000000e+03
1.350000000000000000e+02,2.343000000000000000e+03
1.350000000000000000e+02,3.812000000000000000e+03
1.350000000000000000e+02,4.033000000000000000e+03
1.350000000000000000e+02,2.492000000000000000e+03
1.350000000000000000e+02,2.187000000000000000e+03
1.350000000000000000e+02,4.418000000000000000e+03
1.350000000000000000e+02,2.345000000000000000e+03
1.350000000000000000e+02,3.220000000000000000e+03
1.400000000000000000e+02,1.923000000000000000e+03
1.400000000000000000e+02,2.262000000000000000e+03
1.400000000000000000e+02,1.323000000000000000e+03
1.400000000000000000e+02,2.212000000000000000e+03
1.400000000000000000e+02,2.943000000000000000e+03
1.400000000000000000e+02,1.951000000000000000e+03
1.400000000000000000e+02,1.850000000000000000e+03
1.400000000000000000e+02,3.017000000000000000e+03
1.400000000000000000e+02,1.417000000000000000e+03
1.400000000000000000e+02,1.990000000000000000e+03
1.400000000000000000e+02,2.868000000000000000e+03
1.400000000000000000e+02,3.182000000000000000e+03
1.400000000000000000e+02,1.236000000000000000e+03
1.400000000000000000e+02,2.825000000000000000e+03
1.400000000000000000e+02,1.617000000000000000e+03
1.400000000000000000e+02,2.646000000000000000e+03
1.400000000000000000e+02,1.821000000000000000e+03
1.400000000000000000e+02,1.363000000000000000e+03
1.400000000000000000e+02,1.289000000000000000e+03
1.400000000000000000e+02,3.171000000000000000e+03
1.400000000000000000e+02,2.464000000000000000e+03
1.400000000000000000e+02,2.008000000000000000e+03
1.400000000000000000e+02,3.173000000000000000e+03
1.400000000000000000e+02,3.068000000000000000e+03
1.400000000000000000e+02,1.981000000000000000e+03
1.400000000000000000e+02,1.817000000000000000e+03
1.400000000000000000e+02,3.833000000000000000e+03
1.400000000000000000e+02,1.871000000000000000e+03
1.400000000000000000e+02,2.557000000000000000e+03
1.450000000000000000e+02,1.559000000000000000e+03
1.450000000000000000e+02,1.772000000000000000e+03
1.450000000000000000e+02,1.673000000000000000e+03
1.450000000000000000e+02,2.213000000000000000e+03
1.450000000000000000e+02,1.583000000000000000e+03
1.450000000000000000e+02,1.451000000000000000e+03
1.450000000000000000e+02,2.480000000000000000e+03
1.450000000000000000e+02,1.169000000000000000e+03
1.450000000000000000e+02,1.591000000000000000e+03
1.450000000000000000e+02,2.301000000000000000e+03
1.450000000000000000e+02,2.556000000000000000e+03
1.450000000000000000e+02,2.183000000000000000e+03
1.450000000000000000e+02,1.286000000000000000e+03
1.450000000000000000e+02,2.004000000000000000e+03
1.450000000000000000e+02,1.425000000000000000e+03
1.450000000000000000e+02,1.074000000000000000e+03
1.450000000000000000e+02,1.045000000000000000e+03
1.450000000000000000e+02,2.533000000000000000e+03
1.450000000000000000e+02,2.015000000000000000e+03
1.450000000000000000e+02,1.677000000000000000e+03
1.450000000000000000e+02,2.663000000000000000e+03
1.450000000000000000e+02,2.310000000000000000e+03
1.450000000000000000e+02,1.612000000000000000e+03
1.450000000000000000e+02,1.498000000000000000e+03
1.450000000000000000e+02,3.321000000000000000e+03
1.450000000000000000e+02,1.451000000000000000e+03
1.450000000000000000e+02,2.045000000000000000e+03
1.500000000000000000e+02,1.250000000000000000e+03
1.500000000000000000e+02,1.400000000000000000e+03
1.500000000000000000e+02,1.247000000000000000e+03
1.500000000000000000e+02,1.702000000000000000e+03
