threshold, avg_num_keypoints
3.000000000000000062e-03,9.717000000000000000e+03
3.000000000000000062e-03,9.333000000000000000e+03
3.000000000000000062e-03,9.598000000000000000e+03
4.000000000000000083e-03,7.738000000000000000e+03
4.000000000000000083e-03,8.249000000000000000e+03
4.000000000000000083e-03,7.349000000000000000e+03
4.000000000000000083e-03,7.795000000000000000e+03
4.000000000000000083e-03,8.009000000000000000e+03
4.000000000000000083e-03,6.602000000000000000e+03
4.000000000000000083e-03,6.967000000000000000e+03
4.000000000000000083e-03,7.627000000000000000e+03
4.000000000000000083e-03,9.784000000000000000e+03
5.000000000000000104e-03,8.454000000000000000e+03
5.000000000000000104e-03,7.793000000000000000e+03
5.000000000000000104e-03,5.359000000000000000e+03
5.000000000000000104e-03,9.687000000000000000e+03
5.000000000000000104e-03,6.225000000000000000e+03
5.000000000000000104e-03,8.264000000000000000e+03
5.000000000000000104e-03,5.702000000000000000e+03
5.000000000000000104e-03,7.491000000000000000e+03
5.000000000000000104e-03,8.958000000000000000e+03
5.000000000000000104e-03,5.517000000000000000e+03
5.000000000000000104e-03,8.362000000000000000e+03
5.000000000000000104e-03,9.227000000000000000e+03
5.000000000000000104e-03,8.094000000000000000e+03
5.000000000000000104e-03,5.509000000000000000e+03
5.000000000000000104e-03,4.787000000000000000e+03
5.000000000000000104e-03,9.575000000000000000e+03
5.000000000000000104e-03,5.402000000000000000e+03
5.000000000000000104e-03,9.346000000000000000e+03
5.000000000000000104e-03,9.739000000000000000e+03
5.000000000000000104e-03,5.768000000000000000e+03
5.000000000000000104e-03,7.793000000000000000e+03
5.000000000000000104e-03,8.422000000000000000e+03
5.000000000000000104e-03,9.355000000000000000e+03
6.000000000000000125e-03,6.672000000000000000e+03
6.000000000000000125e-03,6.174000000000000000e+03
6.000000000000000125e-03,3.870000000000000000e+03
6.000000000000000125e-03,7.539000000000000000e+03
6.000000000000000125e-03,7.817000000000000000e+03
6.000000000000000125e-03,4.856000000000000000e+03
6.000000000000000125e-03,6.380000000000000000e+03
6.000000000000000125e-03,8.265000000000000000e+03
6.000000000000000125e-03,4.472000000000000000e+03
6.000000000000000125e-03,5.550000000000000000e+03
6.000000000000000125e-03,9.194000000000000000e+03
6.000000000000000125e-03,7.093000000000000000e+03
6.000000000000000125e-03,4.116000000000000000e+03
6.000000000000000125e-03,6.611000000000000000e+03
6.000000000000000125e-03,7.052000000000000000e+03
6.000000000000000125e-03,8.336000000000000000e+03
6.000000000000000125e-03,5.966000000000000000e+03
6.000000000000000125e-03,3.956000000000000000e+03
6.000000000000000125e-03,3.623000000000000000e+03
6.000000000000000125e-03,7.774000000000000000e+03
6.000000000000000125e-03,7.807000000000000000e+03
6.000000000000000125e-03,4.305000000000000000e+03
6.000000000000000125e-03,7.507000000000000000e+03
6.000000000000000125e-03,9.237000000000000000e+03
6.000000000000000125e-03,7.463000000000000000e+03
6.000000000000000125e-03,4.479000000000000000e+03
6.000000000000000125e-03,6.399000000000000000e+03
6.000000000000000125e-03,6.406000000000000000e+03
6.000000000000000125e-03,6.996000000000000000e+03
7.000000000000000146e-03,5.327000000000000000e+03
7.000000000000000146e-03,4.977000000000000000e+03
7.000000000000000146e-03,2.895000000000000000e+03
7.000000000000000146e-03,5.738000000000000000e+03
7.000000000000000146e-03,5.977000000000000000e+03
7.000000000000000146e-03,3.927000000000000000e+03
7.000000000000000146e-03,5.057000000000000000e+03
7.000000000000000146e-03,6.862000000000000000e+03
7.000000000000000146e-03,3.579000000000000000e+03
7.000000000000000146e-03,4.287000000000000000e+03
7.000000000000000146e-03,7.153000000000000000e+03
7.000000000000000146e-03,5.672000000000000000e+03
7.000000000000000146e-03,3.091000000000000000e+03
7.000000000000000146e-03,5.174000000000000000e+03
7.000000000000000146e-03,5.458000000000000000e+03
7.000000000000000146e-03,6.554000000000000000e+03
7.000000000000000146e-03,4.474000000000000000e+03
7.000000000000000146e-03,2.948000000000000000e+03
7.000000000000000146e-03,2.867000000000000000e+03
7.000000000000000146e-03,6.323000000000000000e+03
7.000000000000000146e-03,6.048000000000000000e+03
7.000000000000000146e-03,3.472000000000000000e+03
7.000000000000000146e-03,6.095000000000000000e+03
7.000000000000000146e-03,7.159000000000000000e+03
7.000000000000000146e-03,5.765000000000000000e+03
7.000000000000000146e-03,3.598000000000000000e+03
7.000000000000000146e-03,5.273000000000000000e+03
7.000000000000000146e-03,4.964000000000000000e+03
7.000000000000000146e-03,5.314000000000000000e+03
8.000000000000000167e-03,4.298000000000000000e+03
8.000000000000000167e-03,4.081000000000000000e+03
8.000000000000000167e-03,2.215000000000000000e+03
8.000000000000000167e-03,4.580000000000000000e+03
8.000000000000000167e-03,4.783000000000000000e+03
8.000000000000000167e-03,3.229000000000000000e+03
8.000000000000000167e-03,4.072000000000000000e+03
8.000000000000000167e-03,5.632000000000000000e+03
8.000000000000000167e-03,2.930000000000000000e+03
8.000000000000000167e-03,3.405000000000000000e+03
8.000000000000000167e-03,5.646000000000000000e+03
8.000000000000000167e-03,4.550000000000000000e+03
8.000000000000000167e-03,2.363000000000000000e+03
8.000000000000000167e-03,4.218000000000000000e+03
8.000000000000000167e-03,4.362000000000000000e+03
8.000000000000000167e-03,5.256000000000000000e+03
8.000000000000000167e-03,3.458000000000000000e+03
8.000000000000000167e-03,2.190000000000000000e+03
8.000000000000000167e-03,2.316000000000000000e+03
8.000000000000000167e-03,5.258000000000000000e+03
8.000000000000000167e-03,4.869000000000000000e+03
8.000000000000000167e-03,2.807000000000000000e+03
8.000000000000000167e-03,5.091000000000000000e+03
8.000000000000000167e-03,5.635000000000000000e+03
8.000000000000000167e-03,4.512000000000000000e+03
8.000000000000000167e-03,2.935000000000000000e+03
8.000000000000000167e-03,4.354000000000000000e+03
8.000000000000000167e-03,3.904000000000000000e+03
8.000000000000000167e-03,4.106000000000000000e+03
9.000000000000001055e-03,3.494000000000000000e+03
9.000000000000001055e-03,3.347000000000000000e+03
9.000000000000001055e-03,1.696000000000000000e+03
9.000000000000001055e-03,3.717000000000000000e+03
9.000000000000001055e-03,3.844000000000000000e+03
9.000000000000001055e-03,2.702000000000000000e+03
9.000000000000001055e-03,3.384000000000000000e+03
9.000000000000001055e-03,4.704000000000000000e+03
9.000000000000001055e-03,2.411000000000000000e+03
9.000000000000001055e-03,2.663000000000000000e+03
9.000000000000001055e-03,4.502000000000000000e+03
9.000000000000001055e-03,3.633000000000000000e+03
9.000000000000001055e-03,1.808000000000000000e+03
9.000000000000001055e-03,3.504000000000000000e+03
9.000000000000001055e-03,3.504000000000000000e+03
9.000000000000001055e-03,4.316000000000000000e+03
9.000000000000001055e-03,2.674000000000000000e+03
9.000000000000001055e-03,1.651000000000000000e+03
9.000000000000001055e-03,1.850000000000000000e+03
9.000000000000001055e-03,4.409000000000000000e+03
9.000000000000001055e-03,3.897000000000000000e+03
9.000000000000001055e-03,2.356000000000000000e+03
9.000000000000001055e-03,4.245000000000000000e+03
9.000000000000001055e-03,4.384000000000000000e+03
9.000000000000001055e-03,3.612000000000000000e+03
9.000000000000001055e-03,2.402000000000000000e+03
9.000000000000001055e-03,3.514000000000000000e+03
9.000000000000001055e-03,3.125000000000000000e+03
9.000000000000001055e-03,3.268000000000000000e+03
1.000000000000000194e-02,2.837000000000000000e+03
1.000000000000000194e-02,2.771000000000000000e+03
1.000000000000000194e-02,1.322000000000000000e+03
1.000000000000000194e-02,3.033000000000000000e+03
1.000000000000000194e-02,3.173000000000000000e+03
1.000000000000000194e-02,2.255000000000000000e+03
1.000000000000000194e-02,2.769000000000000000e+03
1.000000000000000194e-02,4.036000000000000000e+03
1.000000000000000194e-02,1.997000000000000000e+03
1.000000000000000194e-02,2.110000000000000000e+03
1.000000000000000194e-02,3.636000000000000000e+03
1.000000000000000194e-02,2.969000000000000000e+03
1.000000000000000194e-02,1.401000000000000000e+03
1.000000000000000194e-02,2.987000000000000000e+03
1.000000000000000194e-02,2.832000000000000000e+03
1.000000000000000194e-02,3.532000000000000000e+03
1.000000000000000194e-02,2.058000000000000000e+03
1.000000000000000194e-02,1.292000000000000000e+03
1.000000000000000194e-02,1.490000000000000000e+03
1.000000000000000194e-02,3.776000000000000000e+03
1.000000000000000194e-02,3.152000000000000000e+03
1.000000000000000194e-02,1.996000000000000000e+03
1.000000000000000194e-02,3.572000000000000000e+03
1.000000000000000194e-02,3.387000000000000000e+03
1.000000000000000194e-02,2.937000000000000000e+03
1.000000000000000194e-02,1.959000000000000000e+03
1.000000000000000194e-02,2.875000000000000000e+03
